aX,aY,aZ,gX,gY,gZ
0.354,0.77,0.217,119.324,-27.283,-27.71
0.369,0.764,0.226,117.31,-24.963,-27.71
0.392,0.765,0.229,116.516,-20.935,-27.466
0.406,0.765,0.226,116.516,-16.052,-27.649
0.413,0.757,0.232,115.845,-10.742,-26.123
0.418,0.744,0.25,116.089,-6.714,-23.987
0.424,0.739,0.269,116.577,-5.127,-22.095
0.427,0.744,0.273,115.234,-5.127,-20.935
0.452,0.75,0.278,111.816,-5.005,-20.63
0.471,0.75,0.291,106.384,-6.226,-19.958
0.475,0.735,0.313,100.464,-8.789,-16.113
0.47,0.727,0.331,96.497,-12.512,-11.23
0.457,0.725,0.343,94.788,-15.076,-9.155
0.444,0.706,0.37,94.055,-16.235,-9.338
0.437,0.693,0.406,94.238,-16.724,-8.789
0.43,0.694,0.437,95.764,-16.724,-7.019
0.435,0.695,0.473,97.473,-15.503,-5.676
0.424,0.698,0.508,98.328,-13.55,-3.967
0.424,0.693,0.554,98.877,-11.719,-1.709
0.429,0.699,0.591,97.656,-10.803,0
0.422,0.705,0.624,94.849,-11.047,1.038
0.073,-0.32,-2.205,-278.992,133.85,54.26
0.04,-0.25,-2.262,-257.507,128.296,57.739
-0.027,-0.183,-2.264,-232.422,119.507,60.181
-0.085,-0.148,-2.196,-207.886,106.262,62.866
-0.144,-0.079,-2.138,-179.993,83.923,69.214
-0.197,0.03,-2.07,-147.766,54.443,76.538
-0.224,0.123,-1.963,-118.896,25.635,79.041
-0.238,0.183,-1.834,-96.497,6.409,75.928
-0.27,0.213,-1.693,-80.2,-8.728,63.049
-0.237,0.233,-1.601,-70.129,-12.878,48.035
-0.184,0.21,-1.519,-65.674,-11.841,33.569
-0.148,0.166,-1.446,-61.584,-10.132,19.226
-0.106,0.135,-1.38,-56.091,-10.498,8.789
-0.069,0.116,-1.309,-49.927,-14.832,5.371
-0.047,0.109,-1.23,-45.471,-23.499,7.019
-0.031,0.105,-1.148,-42.053,-34.058,10.193
-0.027,0.104,-1.059,-39.734,-43.274,12.573
-0.011,0.113,-0.976,-38.879,-49.438,13.733
-0.004,0.12,-0.89,-37.231,-54.382,10.62
0.002,0.121,-0.815,-35.461,-56.519,8.667
0.023,0.116,-0.772,-36.499,-53.894,9.888
0.052,0.102,-0.737,-41.199,-46.448,10.986
0.059,0.105,-0.734,-46.448,-36.621,4.883
0.074,0.117,-0.783,-51.697,-21.667,-3.845
0.106,0.101,-0.857,-58.044,-3.967,-8.789
0.128,0.057,-0.935,-64.453,13.062,-9.399
0.121,0.021,-1.029,-67.261,27.283,-7.385
0.109,-0.004,-1.14,-65.186,38.025,-5.493
0.097,-0.024,-1.24,-60.425,46.753,-4.211
0.08,-0.036,-1.334,-53.711,53.162,-3.052
0.064,-0.038,-1.417,-46.021,57.678,-0.549
0.042,-0.037,-1.496,-38.696,61.279,1.587
0.022,-0.035,-1.571,-31.006,63.721,3.235
-0.013,-0.036,-1.64,-24.353,65.063,4.761
-0.055,-0.035,-1.703,-18.616,65.979,4.822
-0.086,-0.024,-1.768,-11.597,65.369,2.93
-0.116,-0.028,-1.822,-2.502,62.256,2.869
-0.135,-0.037,-1.849,7.568,55.42,2.563
-0.158,-0.037,-1.858,19.958,44.25,0.122
-0.174,-0.036,-1.844,33.081,28.442,-1.587
-0.181,-0.037,-1.809,45.593,10.803,-3.662
-0.18,-0.037,-1.75,57.8,-5.615,-6.775
-0.168,-0.038,-1.671,69.153,-19.775,-10.742
-0.146,-0.041,-1.596,78.003,-30.029,-14.282
-0.127,-0.045,-1.531,85.022,-35.156,-18.494
-0.101,-0.05,-1.475,91.003,-35.217,-22.888
-0.081,-0.06,-1.425,97.473,-32.593,-26.184
-0.065,-0.066,-1.374,104.492,-28.442,-28.198
-0.054,-0.064,-1.322,112.061,-23.804,-29.785
-0.047,-0.058,-1.267,120.056,-20.386,-30.457
-0.04,-0.041,-1.213,127.686,-19.165,-29.968
-0.036,-0.02,-1.155,134.644,-20.386,-28.992
-0.031,0.002,-1.094,140.32,-23.071,-27.954
-0.023,0.029,-1.035,144.165,-26.672,-27.283
-0.014,0.058,-0.984,146.179,-29.602,-27.1
-0.011,0.092,-0.939,145.996,-30.334,-27.344
-0.005,0.121,-0.901,145.386,-27.954,-28.137
0.002,0.148,-0.871,145.203,-24.597,-28.564
0.006,0.167,-0.848,145.081,-20.691,-28.625
0.011,0.186,-0.823,145.203,-16.113,-29.175
0.022,0.207,-0.797,146.362,-11.963,-30.457
0.03,0.229,-0.773,147.583,-10.681,-31.433
0.035,0.249,-0.748,148.315,-11.292,-30.823
0.048,0.28,-0.711,147.461,-13.367,-30.334
0.063,0.323,-0.699,147.339,-15.991,-30.762
0.074,0.361,-0.684,147.095,-18.188,-31.677
0.087,0.383,-0.666,144.714,-18.86,-31.799
0.1,0.406,-0.651,142.212,-18.066,-31.982
0.107,0.43,-0.644,140.259,-16.113,-32.349
0.111,0.444,-0.636,137.451,-13.611,-31.86
0.113,0.461,-0.628,134.888,-11.047,-30.823
0.115,0.479,-0.625,133.728,-8.972,-30.273
0.113,0.5,-0.621,133.179,-7.874,-29.724
0.115,0.518,-0.616,132.812,-7.69,-29.419
0.117,0.537,-0.609,133.667,-8.911,-29.175
0.121,0.554,-0.592,135.315,-11.23,-30.151
0.129,0.568,-0.572,136.414,-14.099,-32.043
0.138,0.583,-0.55,136.536,-16.785,-33.63
0.152,0.592,-0.539,135.559,-18.311,-34.912
0.163,0.597,-0.534,134.277,-19.47,-35.034
0.175,0.608,-0.529,134.705,-21.179,-33.875
0.18,0.62,-0.519,137.085,-23.193,-32.471
0.184,0.631,-0.523,140.32,-23.987,-30.884
0.184,0.64,-0.515,143.982,-24.963,-28.931
0.189,0.658,-0.499,148.804,-25.574,-27.344
0.191,0.668,-0.464,154.053,-25.452,-27.222
0.193,0.676,-0.429,158.386,-25.208,-28.198
0.203,0.691,-0.391,161.072,-24.902,-29.175
0.215,0.707,-0.358,161.804,-23.987,-29.907
0.226,0.715,-0.334,160.889,-23.926,-30.151
0.234,0.722,-0.307,159.241,-25.146,-30.579
0.239,0.729,-0.282,158.325,-27.344,-31.128
0.247,0.737,-0.257,156.921,-29.602,-31.311
0.256,0.744,-0.223,155.09,-30.945,-30.64
0.258,0.74,-0.198,153.564,-31.128,-29.907
0.258,0.737,-0.168,153.076,-29.907,-29.053
0.262,0.739,-0.143,153.992,-27.588,-29.175
0.269,0.747,-0.121,155.457,-25.391,-29.968
0.28,0.75,-0.086,155.64,-24.109,-30.029
0.293,0.752,-0.048,154.785,-22.949,-29.48
0.307,0.757,-0.008,152.71,-22.583,-28.442
0.311,0.76,0.034,148.621,-23.376,-26.184
0.316,0.765,0.069,143.677,-25.085,-22.827
0.32,0.769,0.094,139.465,-27.832,-19.592
0.321,0.771,0.126,135.01,-29.907,-17.395
0.322,0.775,0.15,130.676,-29.724,-16.174
0.329,0.779,0.17,127.075,-27.588,-15.137
0.329,0.775,0.188,124.023,-24.414,-13.916
0.323,0.762,0.206,122.253,-20.752,-13.855
0.322,0.758,0.216,122.131,-16.968,-13.672
0.323,0.755,0.24,122.131,-14.526,-12.451
0.319,0.754,0.264,121.948,-12.573,-10.986
0.316,0.751,0.289,120.972,-10.742,-8.911
0.306,0.753,0.306,120.178,-9.827,-7.141
0.3,0.751,0.329,120.239,-9.277,-5.188
0.294,0.744,0.36,119.263,-9.521,-5.676
0.287,0.735,0.394,118.652,-10.132,-6.897
0.29,0.73,0.421,117.493,-10.376,-7.507
0.303,0.728,0.451,116.394,-10.925,-7.141
-0.33,-0.866,-2.08,-357.117,156.067,67.566
-0.405,-0.772,-2.288,-338.44,159.18,76.965
-0.411,-0.595,-2.446,-312.439,140.808,76.965
-0.355,-0.427,-2.557,-297.424,100.83,66.528
-0.271,-0.307,-2.591,-290.894,43.335,44.434
-0.16,-0.242,-2.519,-279.114,-15.808,16.296
-0.022,-0.138,-2.384,-257.874,-58.289,-5.92
0.091,0.014,-2.257,-226.868,-73.975,-16.968
0.202,0.174,-2.14,-194.702,-61.584,-18.555
0.208,0.303,-2.025,-169.067,-30.579,-13.245
0.323,0.406,-1.995,-151.978,7.874,-3.235
0.367,0.434,-2.01,-135.315,38.147,7.996
0.258,0.419,-1.988,-117.493,48.035,15.991
0.246,0.461,-1.971,-101.013,47.852,18.738
0.224,0.489,-1.945,-77.82,47.485,24.841
0.137,0.49,-1.839,-52.917,36.865,24.231
0.099,0.518,-1.749,-29.48,31.921,19.897
0.091,0.524,-1.63,-10.559,30.334,15.137
0.052,0.533,-1.515,5.188,23.071,4.7
0.062,0.542,-1.431,16.418,13.672,-2.93
0.082,0.541,-1.352,20.752,1.465,-8.484
0.103,0.524,-1.286,20.874,-10.01,-14.893
0.143,0.505,-1.233,20.386,-17.944,-20.264
0.189,0.492,-1.182,21.057,-23.254,-23.926
0.221,0.481,-1.138,21.912,-25.696,-25.391
0.249,0.473,-1.108,22.522,-25.146,-24.658
0.262,0.472,-1.104,23.071,-22.461,-22.156
0.264,0.469,-1.117,24.231,-19.104,-17.944
0.264,0.469,-1.139,26.062,-14.771,-13.062
0.253,0.46,-1.16,28.564,-11.047,-9.338
0.24,0.454,-1.186,32.776,-7.568,-5.676
0.231,0.462,-1.207,39.063,-5.188,-2.93
0.21,0.468,-1.211,46.631,-4.028,-0.732
0.186,0.467,-1.206,52.856,-3.235,1.099
0.165,0.466,-1.199,57.861,-2.625,2.808
0.15,0.465,-1.194,62.622,-2.136,4.211
0.144,0.46,-1.188,67.444,-1.16,4.15
0.14,0.448,-1.175,72.083,-0.366,3.784
0.136,0.44,-1.16,77.087,0.61,4.15
0.125,0.442,-1.154,82.581,1.404,5.31
0.111,0.454,-1.148,87.524,2.441,7.324
0.083,0.461,-1.139,91.431,4.395,8.057
0.057,0.463,-1.138,95.764,5.005,7.568
0.047,0.466,-1.144,100.22,3.723,6.226
0.043,0.465,-1.131,103.149,-0.061,3.662
0.049,0.46,-1.108,105.774,-5.127,0.549
0.058,0.457,-1.086,109.07,-10.132,-2.747
0.079,0.459,-1.062,112.549,-14.404,-6.104
0.1,0.469,-1.039,115.784,-17.517,-9.949
0.114,0.475,-1.007,118.53,-19.653,-12.573
0.129,0.487,-0.971,121.277,-20.569,-13.855
0.147,0.5,-0.932,123.596,-20.508,-15.259
0.157,0.512,-0.893,125.183,-21.179,-16.418
0.171,0.521,-0.854,125.244,-22.461,-16.357
0.18,0.527,-0.829,123.596,-23.376,-15.747
0.182,0.527,-0.812,121.826,-23.743,-15.747
0.184,0.523,-0.797,121.277,-23.682,-16.052
0.188,0.525,-0.786,122.62,-22.827,-15.869
0.195,0.53,-0.768,125,-21.301,-15.137
0.192,0.539,-0.749,128.174,-18.86,-13.977
0.189,0.557,-0.72,130.798,-15.808,-12.207
0.184,0.572,-0.689,132.507,-13.367,-10.376
0.18,0.586,-0.651,134.277,-12.207,-9.888
0.17,0.602,-0.609,136.292,-12.573,-12.085
0.168,0.619,-0.569,138.062,-13,-13.733
0.168,0.63,-0.528,137.939,-13.489,-14.343
0.169,0.638,-0.498,136.963,-14.282,-15.015
0.178,0.644,-0.461,135.132,-15.625,-15.442
0.185,0.653,-0.427,132.568,-17.273,-14.465
0.182,0.662,-0.402,131.042,-18.799,-12.451
0.176,0.678,-0.388,130.432,-17.883,-11.536
0.179,0.684,-0.366,130.92,-13.855,-12.268
0.185,0.693,-0.349,132.202,-9.827,-14.832
0.187,0.704,-0.34,133.728,-7.08,-17.395
0.188,0.708,-0.322,134.155,-5.554,-18.677
0.191,0.716,-0.294,134.277,-5.737,-19.47
0.193,0.718,-0.257,134.644,-7.629,-20.691
0.202,0.73,-0.221,135.071,-10.254,-21.912
0.211,0.737,-0.188,134.705,-13,-23.132
0.232,0.739,-0.153,132.751,-15.808,-25.269
0.245,0.741,-0.139,129.944,-19.226,-27.466
0.26,0.729,-0.12,127.075,-23.254,-28.748
0.28,0.717,-0.104,125.854,-27.527,-29.846
0.288,0.721,-0.106,126.038,-30.945,-29.358
0.293,0.716,-0.097,126.709,-31.616,-27.161
0.305,0.712,-0.073,128.662,-30.09,-25.452
0.302,0.725,-0.056,131.958,-27.039,-23.743
0.307,0.73,-0.023,134.888,-22.278,-20.935
0.312,0.728,0.015,137.207,-18.738,-19.043
0.317,0.735,0.045,139.526,-18.311,-18.738
0.328,0.745,0.071,139.526,-20.691,-18.677
0.34,0.745,0.088,136.78,-24.414,-17.883
0.337,0.739,0.098,134.216,-27.466,-16.113
0.333,0.734,0.11,132.935,-28.687,-14.221
0.323,0.724,0.147,132.812,-29.724,-13.123
0.317,0.72,0.184,134.399,-31.189,-13.489
0.31,0.723,0.218,135.925,-32.776,-13.916
0.314,0.719,0.259,136.169,-34.546,-13.55
0.32,0.72,0.288,135.071,-34.912,-12.695
0.32,0.729,0.313,133.972,-32.593,-12.024
0.317,0.725,0.324,131.836,-28.564,-11.475
0.312,0.709,0.323,130.005,-24.658,-10.986
0.307,0.7,0.319,129.639,-22.339,-10.315
0.304,0.69,0.333,129.822,-22.095,-9.705
0.305,0.68,0.356,130.554,-23.254,-9.766
0.305,0.679,0.374,132.141,-24.109,-9.521
0.305,0.676,0.396,133.301,-24.109,-9.155
0.307,0.663,0.419,133.728,-23.804,-9.705
0.312,0.644,0.448,133.667,-24.78,-10.742
0.317,0.634,0.476,133.423,-26.733,-11.414
0.319,0.621,0.507,131.714,-28.748,-10.986
0.328,0.605,0.538,128.784,-30.334,-10.132
0.328,0.59,0.557,125.488,-31.067,-9.521
0.331,0.567,0.582,123.169,-30.518,-9.033
0.334,0.545,0.604,121.216,-29.907,-8.667
0.331,0.524,0.625,119.446,-29.907,-7.446
0.327,0.502,0.654,118.53,-30.151,-6.042
0.328,0.486,0.692,118.164,-30.029,-5.493
0.327,0.468,0.738,117.432,-29.602,-5.249
-0.209,-0.69,-1.667,-318.726,-30.518,45.532
-0.152,-0.694,-1.696,-312.256,-62.195,41.931
-0.106,-0.712,-1.695,-300.354,-78.979,40.283
-0.055,-0.666,-1.767,-282.593,-80.688,37.048
0.01,-0.596,-1.866,-261.108,-71.106,33.142
0.026,-0.54,-1.951,-239.38,-54.749,30.334
0.037,-0.502,-2.067,-214.661,-38.452,30.518
-0.055,-0.441,-2.132,-186.157,-17.09,36.316
-0.054,-0.344,-2.113,-152.649,2.319,39.246
-0.144,-0.256,-2.061,-111.938,9.644,36.926
-0.193,-0.155,-1.995,-78.491,11.597,36.011
-0.208,-0.07,-1.898,-57.739,9.033,31.433
-0.206,-0.019,-1.798,-42.053,5.066,22.278
-0.193,-0.004,-1.682,-26.367,-2.93,12.329
-0.156,0.009,-1.588,-13.184,-9.46,3.418
-0.086,0.017,-1.501,-3.723,-13.977,-1.709
-0.041,0.019,-1.424,3.845,-18.921,-6.775
0.019,0.031,-1.37,7.996,-18.738,-10.071
0.058,0.038,-1.32,10.132,-15.625,-11.047
0.076,0.044,-1.275,12.024,-9.583,-9.888
0.082,0.056,-1.25,14.099,-2.136,-7.69
0.075,0.074,-1.23,14.771,3.906,-6.104
0.065,0.087,-1.228,12.878,8.728,-5.615
0.054,0.093,-1.233,11.169,11.963,-5.127
0.046,0.087,-1.23,11.597,11.23,-5.371
0.04,0.081,-1.235,13.489,7.874,-5.737
0.043,0.086,-1.239,16.113,3.113,-6.226
0.05,0.089,-1.232,17.761,-2.197,-7.629
0.054,0.079,-1.221,18.494,-6.958,-8.789
0.055,0.067,-1.21,19.409,-10.376,-9.399
0.057,0.061,-1.199,20.752,-10.376,-8.85
0.052,0.055,-1.187,22.522,-7.324,-8.179
0.047,0.044,-1.176,25.696,-1.892,-7.69
0.033,0.033,-1.168,29.419,3.723,-7.324
0.017,0.027,-1.173,33.203,8.423,-6.897
-0.002,0.021,-1.18,36.682,11.353,-6.348
-0.03,0.02,-1.18,40.344,13.123,-6.287
-0.055,0.029,-1.184,45.105,14.465,-6.104
-0.069,0.045,-1.181,50.659,13.733,-6.653
-0.071,0.063,-1.171,56.152,11.169,-8.606
-0.064,0.073,-1.149,60.73,7.751,-11.475
-0.048,0.081,-1.131,64.697,3.662,-14.709
-0.032,0.086,-1.115,67.932,0.183,-16.907
-0.016,0.093,-1.102,70.251,-2.197,-18.555
-0.007,0.096,-1.084,71.533,-2.441,-19.653
0.002,0.1,-1.066,72.632,-1.526,-20.02
0.006,0.107,-1.054,74.402,0.671,-19.775
0.003,0.115,-1.049,76.233,2.991,-19.775
-0.005,0.119,-1.046,77.576,3.601,-19.531
-0.024,0.113,-1.052,78.552,2.686,-18.86
-0.048,0.113,-1.058,80.322,-0.244,-18.616
-0.065,0.114,-1.073,81.97,-4.333,-19.104
-0.078,0.116,-1.083,82.947,-8.667,-20.569
-0.072,0.121,-1.083,84.9,-13.245,-22.705
-0.058,0.124,-1.084,88.623,-16.846,-24.658
-0.047,0.134,-1.077,93.445,-17.212,-26.062
-0.02,0.154,-1.067,98.755,-15.015,-27.222
0.016,0.166,-1.064,103.882,-11.292,-28.198
0.034,0.172,-1.051,108.704,-7.08,-28.32
0.051,0.201,-1.032,113.098,-2.93,-27.649
0.065,0.239,-1.019,117.126,0.122,-27.222
0.066,0.271,-1.011,119.629,1.221,-26.672
0.064,0.3,-1.002,120.422,0.488,-26.123
0.059,0.329,-0.995,120.483,-1.648,-26.062
0.049,0.354,-0.985,120.3,-4.883,-26.123
0.042,0.374,-0.973,120.667,-7.935,-26.794
0.043,0.39,-0.957,121.704,-9.827,-28.137
0.055,0.401,-0.948,122.925,-10.742,-30.212
0.071,0.406,-0.936,123.962,-10.803,-31.921
0.083,0.408,-0.917,125.244,-9.338,-33.325
0.098,0.427,-0.896,128.601,-7.385,-34.363
0.11,0.454,-0.876,132.446,-5.737,-34.912
0.119,0.48,-0.852,134.766,-4.15,-34.485
0.124,0.5,-0.826,135.376,-3.174,-33.691
0.126,0.519,-0.802,135.62,-3.296,-33.264
0.135,0.537,-0.794,135.376,-4.211,-32.959
0.134,0.553,-0.79,135.254,-5.859,-32.166
0.135,0.558,-0.772,135.071,-7.935,-31.982
0.131,0.563,-0.753,135.132,-10.132,-32.349
0.137,0.567,-0.731,135.742,-12.207,-32.288
0.141,0.575,-0.71,137.39,-13.245,-32.043
0.142,0.59,-0.693,139.099,-13.489,-32.654
0.137,0.594,-0.681,140.381,-11.78,-32.593
0.135,0.609,-0.668,143.25,-8.789,-32.593
0.139,0.64,-0.648,147.217,-6.042,-32.898
0.138,0.658,-0.609,150.818,-5.859,-33.752
0.14,0.671,-0.574,152.649,-8.118,-34.485
0.147,0.68,-0.546,152.893,-11.414,-35.706
0.163,0.685,-0.507,151.489,-15.503,-37.415
0.182,0.685,-0.477,149.475,-20.386,-38.574
0.194,0.683,-0.448,147.522,-24.048,-38.025
0.203,0.679,-0.428,147.522,-25.269,-37.109
0.206,0.678,-0.415,151.062,-24.963,-36.011
0.213,0.69,-0.39,157.837,-23.865,-34.79
0.209,0.698,-0.366,164.673,-21.423,-34.363
0.206,0.704,-0.327,169.861,-19.043,-34.302
0.208,0.714,-0.294,173.34,-17.09,-34.973
0.217,0.726,-0.257,174.927,-16.907,-35.583
0.231,0.732,-0.219,173.828,-18.86,-36.011
0.245,0.739,-0.183,170.288,-23.01,-35.522
0.253,0.747,-0.153,165.955,-29.358,-33.142
0.246,0.756,-0.132,162.048,-34.912,-29.968
0.238,0.757,-0.118,159.79,-36.865,-27.71
0.237,0.75,-0.1,159.912,-37.292,-27.588
0.237,0.738,-0.08,162.964,-37.903,-29.785
0.242,0.729,-0.047,167.297,-38.391,-32.288
0.259,0.726,-0.01,169.922,-38.879,-33.447
0.26,0.724,0.026,170.959,-40.1,-32.227
0.257,0.723,0.064,171.021,-41.077,-30.151
0.258,0.728,0.107,170.898,-40.466,-29.419
0.267,0.732,0.143,169.556,-40.588,-29.48
0.275,0.734,0.18,166.626,-42.297,-28.809
0.292,0.727,0.218,162.537,-44.983,-27.954
0.302,0.723,0.245,158.081,-48.279,-26.367
0.299,0.711,0.265,153.625,-51.086,-24.048
0.294,0.696,0.281,150.635,-51.331,-22.522
0.293,0.677,0.295,149.414,-50.11,-23.499
0.289,0.655,0.317,150.208,-48.767,-25.024
0.295,0.641,0.345,151.855,-47.913,-25.513
-0.485,-0.988,-1.354,-406.006,1.831,118.713
-0.514,-1.009,-1.483,-397.278,-0.305,110.168
-0.528,-1.016,-1.628,-394.653,2.563,97.839
-0.518,-1.004,-1.774,-400.513,8.545,81.909
-0.489,-0.991,-1.904,-405.701,11.902,62.805
-0.429,-0.993,-2.032,-395.63,2.686,45.837
-0.36,-0.941,-2.093,-362.183,-22.888,34.668
-0.294,-0.844,-2.059,-314.636,-58.96,31.189
-0.23,-0.735,-1.954,-258.301,-93.445,35.706
-0.168,-0.64,-1.78,-202.515,-118.591,44.434
-0.13,-0.548,-1.566,-155.64,-130.371,52.124
-0.125,-0.468,-1.381,-121.46,-127.136,56.335
-0.131,-0.382,-1.254,-103.027,-109.619,55.359
-0.146,-0.318,-1.196,-98.145,-81.177,46.875
-0.142,-0.296,-1.183,-99.182,-48.889,33.813
-0.135,-0.3,-1.214,-104.004,-19.592,21.79
-0.133,-0.309,-1.294,-107.178,2.747,11.597
-0.117,-0.319,-1.351,-103.882,14.648,2.869
-0.027,-0.316,-1.428,-94.36,17.09,-1.587
-0.032,-0.361,-1.418,-80.2,7.996,-0.916
-0.038,-0.354,-1.401,-63.049,-11.047,4.578
-0.044,-0.327,-1.399,-53.284,-22.278,8.545
-0.023,-0.327,-1.368,-45.532,-22.583,12.756
-0.03,-0.319,-1.321,-37.842,-19.531,13.306
-0.032,-0.302,-1.301,-31.372,-12.939,10.437
-0.026,-0.286,-1.287,-26.55,-6.775,11.108
-0.032,-0.257,-1.291,-24.658,-1.16,13.306
-0.035,-0.247,-1.287,-22.339,4.883,11.963
-0.041,-0.257,-1.272,-16.418,9.338,9.033
-0.056,-0.264,-1.262,-10.132,10.986,7.08
-0.079,-0.27,-1.27,-4.7,11.169,4.822
-0.099,-0.268,-1.286,-0.549,10.437,3.052
-0.108,-0.275,-1.295,3.418,10.193,1.038
-0.112,-0.299,-1.291,7.751,8.789,-1.892
-0.108,-0.315,-1.295,12.024,7.019,-3.906
-0.101,-0.318,-1.306,16.846,6.348,-4.211
-0.091,-0.318,-1.305,21.912,6.165,-4.761
-0.089,-0.316,-1.297,27.466,7.202,-6.348
-0.081,-0.316,-1.276,34.18,9.888,-7.446
-0.085,-0.313,-1.249,41.626,10.742,-8.667
-0.094,-0.304,-1.232,48.401,12.024,-10.254
-0.095,-0.296,-1.22,54.871,13.245,-11.23
-0.104,-0.284,-1.208,61.89,13.794,-12.512
-0.116,-0.273,-1.198,67.261,14.282,-15.076
-0.121,-0.268,-1.183,71.777,14.465,-16.907
-0.133,-0.264,-1.167,74.951,13.428,-18.127
-0.14,-0.258,-1.163,77.515,11.719,-19.104
-0.141,-0.25,-1.158,80.383,8.85,-20.813
-0.14,-0.245,-1.161,83.374,5.859,-23.437
-0.131,-0.246,-1.168,85.327,3.967,-25.94
-0.126,-0.252,-1.183,86.914,2.563,-28.687
-0.123,-0.255,-1.204,88.318,0.977,-31.799
-0.099,-0.255,-1.232,90.576,1.282,-34.607
-0.086,-0.262,-1.246,95.581,1.648,-36.621
-0.087,-0.276,-1.251,102.783,0.427,-37.476
-0.087,-0.286,-1.246,109.192,0.122,-38.025
-0.091,-0.287,-1.234,114.99,-0.366,-38.635
-0.091,-0.278,-1.217,120.667,-0.916,-39.429
-0.087,-0.253,-1.194,126.465,-1.648,-40.833
-0.076,-0.216,-1.165,132.69,-3.418,-42.297
-0.067,-0.173,-1.135,138.611,-6.47,-42.908
-0.068,-0.128,-1.105,144.409,-9.888,-42.48
-0.074,-0.089,-1.075,148.926,-13.184,-40.894
-0.081,-0.049,-1.043,151.855,-15.076,-37.903
-0.091,-0.007,-1.015,155.884,-15.198,-35.828
-0.101,0.028,-0.988,159.729,-12.634,-35.4
-0.095,0.057,-0.956,161.926,-7.202,-36.926
-0.084,0.084,-0.93,163.94,-0.366,-41.321
-0.067,0.115,-0.916,166.87,5.737,-46.143
-0.045,0.15,-0.9,169.128,10.132,-48.462
-0.03,0.192,-0.885,171.631,11.536,-49.377
-0.019,0.234,-0.866,174.805,10.193,-48.767
-0.02,0.269,-0.837,176.392,7.019,-46.814
-0.026,0.297,-0.81,177.917,2.625,-43.579
-0.031,0.333,-0.781,179.626,-2.502,-40.649
-0.037,0.367,-0.75,181.274,-7.324,-38.879
-0.043,0.399,-0.719,182.556,-10.071,-38.513
-0.044,0.422,-0.681,183.594,-11.169,-39.49
-0.043,0.436,-0.645,183.289,-10.376,-41.565
-0.036,0.453,-0.614,181.763,-7.263,-44.556
-0.012,0.491,-0.6,181.274,-2.93,-48.95
0.011,0.52,-0.588,181.946,0,-53.467
0.029,0.534,-0.559,180.969,-0.854,-55.115
0.044,0.547,-0.523,179.749,-4.272,-54.26
0.057,0.562,-0.487,178.589,-10.132,-52.246
0.067,0.575,-0.451,177.734,-17.334,-49.194
0.071,0.585,-0.415,175.598,-23.376,-45.898
0.082,0.603,-0.384,173.462,-27.161,-43.396
0.101,0.623,-0.358,171.57,-28.748,-42.114
0.119,0.644,-0.328,169.495,-27.649,-41.809
0.138,0.652,-0.299,167.419,-23.132,-42.786
0.16,0.663,-0.281,166.504,-16.846,-43.091
0.175,0.679,-0.268,165.527,-11.902,-41.504
0.177,0.69,-0.26,165.039,-8.911,-38.33
0.174,0.699,-0.239,164.856,-8.423,-35.156
0.165,0.706,-0.208,165.039,-8.911,-32.715
0.151,0.711,-0.182,165.527,-7.874,-31.616
0.154,0.723,-0.163,166.016,-4.272,-32.41
0.161,0.736,-0.145,166.321,-1.343,-34.424
0.174,0.741,-0.12,166.565,-1.953,-35.4
0.188,0.745,-0.092,166.016,-5.127,-35.095
0.21,0.753,-0.063,163.94,-10.071,-33.691
0.216,0.756,-0.033,160.522,-15.564,-30.64
0.211,0.757,-0.012,157.166,-18.555,-26.55
0.205,0.761,0.007,154.419,-18.677,-23.132
0.191,0.767,0.029,152.771,-17.761,-20.081
0.184,0.773,0.047,153.076,-15.93,-18.127
0.184,0.786,0.065,154.053,-13.062,-18.188
0.189,0.786,0.089,154.785,-9.521,-19.958
0.191,0.786,0.11,155.151,-6.592,-21.667
0.198,0.783,0.119,155.029,-4.7,-22.522
0.207,0.779,0.139,154.907,-4.944,-24.231
0.216,0.768,0.162,155.151,-7.507,-26.489
0.225,0.756,0.185,156.494,-11.658,-28.381
0.238,0.74,0.219,158.081,-16.663,-28.992
0.255,0.727,0.264,158.508,-21.423,-28.503
0.266,0.727,0.304,158.447,-25.452,-25.696
0.269,0.734,0.343,157.41,-28.809,-20.691
0.27,0.733,0.383,155.64,-29.48,-14.648
-0.463,-0.899,-1.58,-389.526,100.952,43.945
-0.478,-0.89,-1.772,-387.878,99.304,49.866
-0.456,-0.869,-1.9,-376.709,87.891,51.575
-0.385,-0.828,-1.987,-358.398,63.66,48.462
-0.27,-0.805,-1.997,-337.158,25.269,41.016
-0.157,-0.791,-1.941,-313.721,-24.414,34.241
-0.08,-0.745,-1.838,-285.4,-75.989,33.936
-0.057,-0.669,-1.689,-255.188,-114.319,39.978
-0.059,-0.567,-1.541,-225.464,-128.357,45.044
-0.084,-0.467,-1.427,-203.003,-115.967,44.739
-0.121,-0.404,-1.361,-191.406,-82.703,39.49
-0.115,-0.37,-1.392,-187.927,-41.077,30.762
-0.135,-0.378,-1.494,-190.063,-1.221,22.888
-0.052,-0.391,-1.635,-194.275,33.63,18.433
-0.02,-0.411,-1.815,-189.575,56.03,18.188
0.032,-0.449,-1.902,-171.448,63.11,21.362
-0.02,-0.453,-1.941,-142.395,38.33,24.292
-0.013,-0.374,-1.97,-119.446,17.7,30.579
