aX,aY,aZ,gX,gY,gZ
0.391,0.822,0.472,-16.113,5.127,9.338
0.403,0.834,0.432,-12.695,4.578,8.423
0.412,0.859,0.397,-8.911,5.188,7.996
0.415,0.887,0.387,-6.47,7.263,7.629
0.412,0.908,0.38,-5.859,9.583,6.47
0.414,0.913,0.378,-6.653,10.864,4.578
0.416,0.921,0.384,-7.935,10.498,4.822
0.404,0.925,0.379,-8.789,8.606,7.874
0.398,0.919,0.403,-11.169,6.409,11.292
0.405,0.918,0.426,-13.428,3.784,14.709
0.402,0.932,0.415,-12.207,0.061,18.25
0.388,0.948,0.424,-11.536,-1.221,20.996
0.389,0.971,0.431,-13.794,-0.061,22.095
0.374,0.978,0.412,-14.465,1.892,21.606
0.351,0.97,0.388,-14.771,4.944,19.043
0.343,0.953,0.369,-16.113,9.338,14.893
0.332,0.933,0.336,-15.869,12.573,11.047
0.319,0.913,0.297,-13.245,14.343,7.629
0.309,0.893,0.264,-11.23,16.296,4.7
0.303,0.876,0.244,-10.071,18.188,2.747
0.299,0.86,0.239,-9.277,19.348,1.282
0.3,0.849,0.24,-7.629,19.592,0.183
0.296,0.841,0.228,-5.615,19.47,-0.549
0.289,0.833,0.218,-4.211,19.531,-1.648
0.286,0.815,0.217,-3.601,19.531,-3.479
0.292,0.803,0.212,-1.77,17.822,-5.493
0.536,1.372,-0.542,11.78,-47.974,20.447
0.461,1.273,-0.575,15.991,-40.955,11.902
0.374,1.171,-0.603,23.56,-36.072,7.385
0.267,1.06,-0.631,34.851,-34.119,6.165
0.16,0.923,-0.645,46.753,-34.729,5.249
0.047,0.751,-0.625,59.143,-37.903,5.798
-0.047,0.593,-0.56,70.618,-43.64,7.69
-0.105,0.451,-0.43,80.872,-50.659,7.568
-0.128,0.336,-0.217,89.539,-57.617,6.409
-0.124,0.274,0.065,95.215,-58.289,4.761
-0.171,0.211,0.374,95.215,-47.241,0.977
-0.237,0.112,0.638,86.487,-24.78,-8.545
-0.267,-0.086,0.932,72.388,4.395,-28.259
-0.33,-0.385,1.201,62.622,28.748,-52.612
-0.411,-0.728,1.406,60.669,45.471,-81.299
-0.509,-1.108,1.582,66.467,54.321,-109.07
-0.567,-1.392,1.741,78.491,53.894,-125.793
-0.515,-1.536,1.937,96.008,34.302,-127.686
-0.367,-1.495,2.132,121.826,-7.446,-116.516
-0.159,-1.23,2.303,151.184,-68.665,-102.661
0.178,-0.858,2.508,169.617,-139.343,-92.773
0.632,-0.409,2.687,172.18,-201.721,-81.116
1.095,0.057,2.73,164.368,-237,-55.664
1.447,0.502,2.538,146.851,-233.398,-18.188
1.646,0.838,2.251,111.328,-189.148,15.259
1.68,0.936,2.006,57.861,-119.08,28.503
1.589,0.74,1.848,0.61,-40.833,20.081
1.368,0.429,1.732,-46.021,30.09,3.601
1.088,0.109,1.582,-69.946,85.693,-3.784
0.786,-0.063,1.431,-75.012,120.972,4.089
0.492,-0.084,1.296,-70.496,137.451,24.17
0.224,-0.012,1.216,-65.369,138.733,47.424
0.016,0.08,1.18,-64.27,129.7,65.186
-0.096,0.17,1.171,-65.735,114.075,73.914
-0.126,0.219,1.159,-67.444,94.727,73.608
-0.099,0.218,1.112,-70.251,77.881,67.2
-0.05,0.186,1.031,-73.608,66.284,59.387
-0.012,0.154,0.932,-76.111,59.326,52.551
0.021,0.127,0.834,-75.562,55.481,46.021
0.069,0.129,0.75,-70.801,51.331,38.757
0.097,0.16,0.691,-63.416,45.959,32.471
0.128,0.219,0.642,-53.467,40.894,27.954
0.163,0.302,0.598,-41.809,37.109,26.245
0.181,0.391,0.587,-33.508,36.621,27.893
0.202,0.486,0.607,-30.212,38.391,30.823
0.216,0.565,0.623,-29.114,39.917,33.02
0.222,0.633,0.623,-30.151,39.978,33.875
0.231,0.671,0.611,-33.875,38.269,32.715
0.246,0.688,0.579,-37.842,35.339,30.029
0.24,0.699,0.56,-40.1,32.715,26.489
0.249,0.705,0.547,-40.527,30.945,22.034
0.269,0.69,0.536,-38.025,28.076,17.334
0.293,0.678,0.534,-35.095,23.376,14.343
0.305,0.696,0.524,-33.508,18.005,14.038
0.308,0.714,0.52,-32.959,14.709,15.32
0.324,0.719,0.529,-34.302,13.916,15.869
0.351,0.724,0.542,-38.147,15.625,16.479
0.361,0.724,0.547,-43.457,18.616,17.151
0.36,0.717,0.561,-48.828,23.682,16.541
0.374,0.702,0.573,-53.223,30.212,13.672
0.369,0.675,0.552,-51.331,35.095,10.071
0.352,0.662,0.502,-45.776,37.109,6.042
0.346,0.644,0.441,-40.344,36.255,2.014
0.333,0.626,0.391,-36.072,32.776,-0.305
0.331,0.613,0.37,-34.546,29.297,0.244
0.332,0.616,0.388,-34.546,26.55,3.296
0.342,0.636,0.391,-33.447,23.56,6.409
0.338,0.649,0.395,-31.128,21.179,7.69
0.334,0.673,0.415,-29.48,20.752,6.409
0.334,0.684,0.426,-27.039,21.729,3.357
0.345,0.7,0.422,-22.766,23.499,-0.122
0.355,0.721,0.413,-19.104,24.597,-2.869
0.371,0.75,0.415,-17.029,26.184,-5.859
0.39,0.762,0.4,-13.916,28.198,-11.108
0.397,0.758,0.36,-9.949,30.518,-17.883
0.403,0.747,0.334,-8.972,32.837,-23.437
0.414,0.72,0.324,-10.803,32.288,-24.841
0.422,0.703,0.314,-12.146,27.588,-20.386
0.424,0.696,0.317,-12.329,20.813,-12.39
0.422,0.707,0.326,-12.146,14.282,-4.456
0.428,0.739,0.334,-10.742,9.094,2.258
0.423,0.776,0.341,-8.24,7.263,6.47
0.411,0.807,0.354,-5.798,10.437,6.836
0.414,0.833,0.361,-3.54,15.32,4.028
0.413,0.854,0.361,-0.793,19.165,0.366
0.398,0.865,0.366,0.916,22.156,-2.319
0.382,0.876,0.362,0.549,23.499,-3.845
0.371,0.874,0.346,-0.549,21.24,-4.15
0.367,0.867,0.354,-3.723,14.587,-2.502
0.364,0.85,0.379,-9.216,5.249,1.892
0.376,0.851,0.402,-14.221,-4.578,8.423
0.382,0.858,0.403,-16.235,-14.893,16.479
0.387,0.862,0.407,-19.104,-22.583,23.193
0.408,0.873,0.401,-21.79,-25.391,26.489
0.429,0.888,0.373,-22.522,-23.743,26.306
0.438,0.892,0.35,-22.034,-18.311,22.278
0.442,0.88,0.328,-20.752,-10.071,14.648
0.448,0.852,0.311,-18.188,-1.831,5.737
0.448,0.836,0.294,-13.672,4.761,-1.648
0.444,0.833,0.282,-7.812,9.46,-5.493
0.438,0.836,0.276,-3.235,12.329,-7.263
0.432,0.849,0.278,-0.732,13.55,-7.385
0.42,0.874,0.27,0.427,13.489,-5.676
0.413,0.888,0.271,0.671,11.78,-4.211
0.417,0.894,0.272,-0.183,8.24,-3.784
0.427,0.888,0.267,-1.038,3.784,-3.174
0.444,0.88,0.264,-1.526,-0.305,-2.38
0.46,0.875,0.272,-2.563,-2.258,-1.587
0.473,0.861,0.286,-3.723,-2.502,-0.732
0.484,0.85,0.297,-3.662,-1.465,-0.671
0.499,0.858,0.295,-2.808,0.305,-1.526
0.509,0.886,0.28,0.61,2.258,-2.747
0.514,0.933,0.276,5.859,4.822,-3.723
0.517,0.976,0.277,8.728,8.362,-6.042
0.517,0.984,0.281,5.554,11.414,-10.681
0.51,0.941,0.268,-2.014,13.367,-14.526
0.5,0.864,0.253,-12.695,14.404,-15.442
0.485,0.782,0.241,-22.949,14.404,-12.878
0.467,0.705,0.251,-28.259,12.939,-8.118
0.683,1.814,-0.107,4.578,-34.668,54.81
0.718,1.768,-0.136,-16.907,-42.358,70.862
0.71,1.698,-0.202,-36.621,-43.091,84.717
0.647,1.586,-0.306,-48.035,-35.706,90.027
0.546,1.44,-0.443,-47.058,-22.217,85.388
0.445,1.259,-0.617,-33.997,-4.822,75.867
0.315,1.135,-0.81,-12.817,13.611,66.895
0.119,1.037,-0.984,17.334,31.799,59.143
-0.106,0.963,-1.115,53.04,50.171,46.753
-0.319,0.913,-1.191,86.67,62.988,25.513
-0.516,0.846,-1.198,117.92,62.927,-1.953
-0.68,0.75,-1.116,148.926,48.584,-29.846
-0.74,0.7,-0.896,176.27,22.583,-50.659
-0.685,0.792,-0.588,187.744,-11.292,-57.251
-0.678,0.863,-0.298,177.856,-44.434,-53.04
-0.609,0.848,-0.103,151.367,-65.735,-48.523
-0.471,0.658,0.167,111.206,-72.754,-51.941
-0.323,0.38,0.548,65.063,-76.172,-60.12
-0.252,-0.184,0.881,32.532,-71.411,-67.688
-0.21,-1.023,1.153,23.56,-48.828,-76.05
-0.037,-1.78,1.486,32.959,-19.897,-90.637
0.229,-2.291,1.798,60.181,-8.362,-111.755
0.502,-2.484,2.061,105.103,-18.738,-136.597
0.748,-2.35,2.302,155.457,-37.537,-158.447
0.947,-1.94,2.545,191.101,-56.396,-166.748
1.05,-1.345,2.759,204.102,-75.134,-154.663
1.073,-0.684,2.81,194.702,-91.248,-128.845
1.124,-0.039,2.754,169.373,-106.934,-93.933
1.227,0.532,2.592,141.724,-124.268,-49.255
1.316,0.944,2.322,114.441,-133.911,0.061
1.378,1.16,1.987,76.843,-125.427,39.856
1.4,1.132,1.71,26.917,-98.877,56.58
1.391,0.897,1.56,-30.151,-58.716,49.316
1.278,0.487,1.458,-78.979,-11.536,33.813
1.057,0.036,1.406,-105.286,41.138,21.484
0.8,-0.242,1.332,-112.427,92.529,18.188
0.496,-0.292,1.225,-99.487,127.747,23.132
0.181,-0.133,1.107,-76.05,140.32,30.212
-0.077,0.039,1.005,-56.335,132.69,33.752
-0.216,0.19,0.963,-47.913,113.708,34.18
-0.226,0.293,0.917,-49.561,88.379,35.156
-0.168,0.335,0.862,-57.556,60.12,39.49
-0.082,0.325,0.807,-69.763,37.109,47.302
0.016,0.298,0.76,-80.994,21.423,56.03
0.117,0.268,0.712,-87.891,10.437,59.326
0.184,0.246,0.688,-88.318,2.686,55.42
0.227,0.248,0.677,-83.191,0.183,49.316
0.25,0.282,0.652,-73.364,3.235,43.152
0.247,0.344,0.642,-61.584,8.972,36.499
0.231,0.406,0.651,-51.941,16.235,29.724
0.226,0.475,0.683,-45.898,24.048,22.034
0.22,0.539,0.698,-42.542,29.175,14.038
0.211,0.592,0.699,-41.321,32.104,6.958
0.22,0.627,0.692,-42.786,33.447,1.038
0.231,0.643,0.674,-45.959,32.715,-2.197
0.248,0.655,0.626,-48.218,28.931,-2.38
0.266,0.652,0.575,-50.171,22.4,-0.61
0.302,0.617,0.524,-52.307,14.587,2.197
0.338,0.583,0.498,-54.932,7.08,6.714
0.37,0.56,0.501,-58.289,1.709,12.878
0.385,0.553,0.524,-61.096,0.183,17.639
0.384,0.549,0.551,-61.34,2.563,18.921
0.391,0.556,0.562,-57.19,7.935,16.724
0.387,0.569,0.56,-50.659,14.587,10.986
0.367,0.595,0.529,-42.664,20.691,3.601
0.348,0.611,0.493,-35.278,26.428,-2.319
0.344,0.617,0.469,-32.043,31.25,-6.042
0.352,0.626,0.447,-31.86,32.776,-6.409
0.344,0.635,0.413,-31.433,30.518,-4.211
0.333,0.638,0.387,-31.311,26.184,-0.305
0.334,0.635,0.387,-33.386,22.034,5.066
0.337,0.635,0.397,-35.889,18.005,11.23
0.333,0.637,0.403,-34.546,15.076,15.808
0.326,0.653,0.413,-29.419,14.771,15.564
0.332,0.681,0.416,-23.682,17.639,10.132
0.34,0.709,0.404,-16.785,21.912,2.38
0.351,0.731,0.403,-10.498,27.588,-4.761
0.363,0.753,0.398,-7.568,33.569,-11.353
0.373,0.771,0.365,-6.714,37.354,-16.479
0.372,0.772,0.322,-6.348,38.086,-19.958
0.39,0.758,0.317,-8.667,35.461,-21.057
0.433,0.747,0.317,-12.878,29.114,-18.25
0.47,0.742,0.312,-14.465,20.02,-11.597
0.491,0.751,0.309,-13.794,11.902,-3.052
0.501,0.768,0.328,-12.817,7.69,4.211
0.499,0.781,0.341,-10.376,7.568,8.667
0.49,0.805,0.36,-7.385,11.169,9.216
0.473,0.835,0.38,-3.357,16.785,6.592
0.442,0.86,0.393,1.282,22.339,2.258
0.427,0.886,0.4,4.517,27.649,-3.052
0.425,0.913,0.388,5.005,30.701,-7.812
0.416,0.928,0.381,3.052,29.724,-11.292
0.433,0.919,0.376,-0.732,25.696,-13.611
0.465,0.913,0.373,-4.944,20.447,-13.611
0.476,0.896,0.357,-7.629,14.832,-10.864
0.486,0.873,0.36,-10.376,11.658,-7.996
0.499,0.853,0.366,-12.817,10.315,-6.165
0.498,0.841,0.36,-12.634,10.132,-5.798
0.486,0.839,0.353,-10.071,11.353,-6.714
0.486,0.845,0.359,-7.629,14.282,-8.911
0.483,0.865,0.348,-5.31,17.822,-11.536
0.476,0.884,0.323,-3.479,20.752,-13.55
0.477,0.906,0.297,-4.028,22.949,-14.832
0.472,0.907,0.279,-6.47,23.621,-14.343
0.47,0.916,0.256,-10.254,22.766,-12.329
0.468,0.911,0.226,-12.939,20.813,-9.888
0.467,0.89,0.208,-14.465,18.494,-7.751
0.475,0.854,0.206,-14.099,17.09,-6.409
0.489,0.833,0.219,-12.39,17.212,-5.554
0.495,0.814,0.24,-9.338,18.921,-4.761
0.496,0.803,0.258,-3.845,21.118,-4.517
0.497,0.814,0.263,1.221,22.522,-4.333
0.483,0.828,0.253,5.249,23.071,-2.197
0.471,0.852,0.241,7.935,23.621,0.305
0.453,0.869,0.229,8.24,24.109,1.892
0.431,0.884,0.214,6.714,24.353,2.258
0.41,0.876,0.2,4.333,23.804,1.892
0.393,0.865,0.182,2.197,21.79,1.282
0.379,0.837,0.169,-0.366,17.822,1.16
-0.006,-1.526,2.097,-6.836,13.55,-45.166
-0.102,-1.796,2.455,-9.338,66.284,-69.458
-0.14,-1.722,2.749,9.399,97.473,-85.266
0.013,-1.43,2.881,57.617,86.975,-102.966
0.354,-0.982,2.924,116.699,20.996,-118.774
0.718,-0.521,2.888,164.795,-79.712,-115.906
1.108,-0.057,2.664,190.002,-168.701,-84.534
1.377,0.396,2.348,181.946,-211.731,-28.992
1.529,0.813,2.005,149.048,-200.623,36.194
1.558,1.128,1.724,95.947,-151.978,86.06
1.463,1.231,1.551,32.715,-85.693,100.952
1.235,1.031,1.472,-28.503,-15.503,78.796
0.917,0.695,1.463,-78.247,47.058,35.095
0.558,0.298,1.424,-108.032,98.999,-5.981
0.175,-0.039,1.338,-112.549,134.766,-29.175
-0.176,-0.245,1.183,-93.567,150.635,-32.959
-0.364,-0.26,0.934,-62.561,143.555,-24.414
-0.411,-0.133,0.714,-35.645,110.291,-9.644
-0.359,0.003,0.591,-24.597,63.11,8.911
-0.235,0.12,0.559,-28.503,21.118,29.297
-0.066,0.22,0.587,-35.706,-5.798,49.194
0.086,0.316,0.661,-42.664,-16.724,64.148
0.181,0.378,0.726,-47.485,-15.442,67.505
0.221,0.433,0.77,-47.852,-6.836,57.556
0.221,0.461,0.797,-44.983,5.127,39.124
0.198,0.465,0.831,-40.833,18.311,20.142
0.182,0.472,0.859,-37.903,30.273,6.653
0.156,0.493,0.867,-35.4,37.964,-0.366
0.13,0.521,0.853,-33.081,40.161,-2.136
0.117,0.55,0.845,-32.593,37.292,-1.038
0.138,0.573,0.806,-34.546,29.114,1.099
0.168,0.588,0.765,-37.781,17.212,5.432
0.224,0.611,0.753,-42.175,6.104,12.085
0.277,0.624,0.754,-46.509,-1.099,19.226
0.316,0.644,0.77,-49.927,-2.869,24.109
0.354,0.654,0.781,-53.162,0.427,23.621
0.38,0.641,0.787,-53.772,6.653,16.602
0.388,0.624,0.773,-52.429,15.747,6.287
0.392,0.603,0.754,-50.476,27.1,-2.319
0.388,0.575,0.723,-48.035,37.354,-5.127
0.367,0.571,0.661,-46.143,42.236,-4.822
0.337,0.569,0.595,-45.776,42.542,-2.441
0.312,0.571,0.554,-47.607,41.199,2.197
0.29,0.585,0.542,-50.293,40.833,8.179
0.279,0.619,0.541,-50.903,40.466,12.573
0.279,0.665,0.529,-48.34,38.513,13.306
0.266,0.696,0.512,-42.542,35.95,11.536
0.265,0.734,0.522,-36.865,35.95,8.911
0.262,0.765,0.53,-32.166,38.452,6.104
0.257,0.79,0.514,-28.015,41.321,1.892
0.252,0.794,0.514,-26.611,43.823,-3.723
0.272,0.797,0.529,-29.663,45.532,-10.01
0.299,0.786,0.517,-32.776,45.41,-14.16
0.332,0.773,0.473,-34.79,43.762,-15.869
0.368,0.756,0.434,-37.17,41.26,-16.602
0.402,0.76,0.399,-38.696,37.842,-15.564
0.418,0.765,0.373,-37.964,33.813,-12.207
0.416,0.763,0.349,-34.546,30.212,-9.399
0.398,0.766,0.337,-30.151,28.931,-6.958
0.379,0.773,0.341,-27.039,30.09,-5.737
0.375,0.783,0.353,-24.78,32.227,-6.042
0.369,0.796,0.355,-22.217,33.386,-6.897
0.362,0.816,0.347,-20.081,33.875,-7.019
0.356,0.84,0.331,-20.081,34.729,-7.69
0.35,0.839,0.308,-20.203,35.339,-9.46
0.357,0.826,0.3,-20.691,35.156,-12.085
0.383,0.81,0.281,-20.264,33.203,-13.733
0.405,0.795,0.28,-18.188,28.625,-13.428
0.432,0.796,0.29,-17.212,23.132,-10.803
0.447,0.806,0.28,-14.709,17.7,-6.226
0.453,0.817,0.28,-10.986,13.123,-2.258
0.468,0.828,0.275,-7.202,10.498,-0.549
0.48,0.836,0.287,-5.981,8.911,-0.366
0.49,0.839,0.303,-6.287,9.216,-0.671
0.493,0.848,0.303,-6.226,11.658,-1.465
0.484,0.86,0.288,-6.104,15.198,-3.296
0.468,0.868,0.272,-7.385,19.47,-4.456
0.448,0.878,0.247,-9.521,22.949,-5.371
0.429,0.859,0.224,-11.719,24.78,-6.165
0.429,0.831,0.225,-13.55,24.78,-6.348
0.437,0.801,0.245,-14.221,21.545,-4.395
0.45,0.782,0.242,-10.376,14.587,-0.61
0.463,0.787,0.227,-3.967,6.714,4.395
0.468,0.805,0.246,0.122,0.732,9.521
0.485,0.832,0.273,0.916,-0.366,13.672
0.492,0.85,0.293,2.441,2.014,15.32
0.484,0.862,0.318,4.272,6.531,13.794
0.486,0.867,0.337,5.127,11.963,10.559
0.471,0.88,0.337,5.676,16.541,7.507
0.438,0.895,0.327,6.653,19.836,4.7
0.398,0.905,0.286,7.08,22.949,2.258
0.357,0.916,0.242,5.859,24.475,-0.183
0.324,0.921,0.18,3.601,23.865,-2.38
0.285,0.917,0.135,1.282,19.836,-3.662
0.264,0.884,0.107,-1.953,13.306,-4.089
0.269,0.86,0.091,-6.592,4.883,-2.502
0.286,0.865,0.069,-9.155,-3.967,2.136
0.312,0.929,0.094,-4.578,-11.414,6.958
0.349,1.052,0.128,4.883,-13.977,8.362
0.416,1.114,0.102,10.254,-13.123,1.16
0.469,1.089,0.067,3.662,-14.587,-10.315
0.48,1.026,0.047,-9.216,-16.724,-15.747
0.476,0.96,0.038,-19.897,-15.442,-14.282
0.463,0.897,0.045,-26.367,-10.437,-9.033
0.434,0.866,0.073,-29.602,-4.395,-3.357
0.407,0.836,0.11,-28.503,1.282,0.488
0.386,0.807,0.148,-23.499,5.188,1.709
0.375,0.773,0.181,-16.724,7.019,1.038
0.377,0.757,0.209,-10.681,8.301,-0.366
0.378,0.751,0.236,-6.775,9.399,-2.075
0.38,0.759,0.267,-5.127,10.01,-3.723
0.381,0.756,0.3,-5.432,9.399,-4.578
0.398,0.758,0.328,-7.202,6.775,-4.822
0.41,0.75,0.37,-9.949,1.709,-3.723
0.438,0.735,0.403,-12.024,-3.418,-1.282
0.466,0.73,0.423,-11.841,-8.545,1.587
0.491,0.737,0.427,-10.681,-12.329,2.686
0.515,0.747,0.425,-9.644,-12.634,1.648
0.531,0.756,0.416,-9.094,-9.155,-1.16
-0.114,-1.498,1.523,126.16,18.433,-12.024
0.075,-1.359,1.94,148.804,3.052,-63.232
0.206,-1.155,2.303,164.062,-22.888,-108.093
0.281,-0.877,2.531,167.236,-52.734,-132.141
0.392,-0.525,2.646,165.405,-84.9,-134.644
0.532,-0.114,2.641,165.71,-124.329,-114.868
0.728,0.31,2.489,162.72,-158.691,-75.745
0.969,0.699,2.185,149.414,-174.744,-26.245
1.175,0.956,1.85,119.385,-173.584,19.958
1.311,1.049,1.634,75.439,-155.151,56.091
1.369,1.05,1.554,24.475,-115.479,76.538
1.303,0.977,1.532,-23.254,-58.96,78.613
1.096,0.831,1.496,-57.495,2.441,63.416
0.82,0.625,1.396,-78.674,60.181,34.546
0.492,0.416,1.314,-90.881,108.704,-0.427
0.113,0.212,1.254,-96.252,144.714,-30.518
-0.192,0.094,1.161,-86.487,163.879,-47.668
-0.339,0.108,0.986,-63.232,155.518,-48.523
-0.367,0.174,0.817,-42.114,117.432,-33.447
-0.301,0.235,0.696,-37.537,67.078,-5.981
-0.166,0.279,0.658,-49.133,22.217,30.334
0.006,0.33,0.709,-65.369,-8.118,67.322
0.16,0.399,0.771,-78.369,-23.315,91.431
0.247,0.454,0.819,-85.571,-25.33,95.703
0.29,0.485,0.854,-86.792,-16.296,80.688
0.295,0.486,0.874,-82.031,0,51.147
0.287,0.476,0.864,-72.388,18.494,16.052
0.27,0.458,0.802,-60.181,33.875,-14.343
0.257,0.449,0.709,-47.302,41.565,-33.997
0.248,0.453,0.645,-38.696,40.588,-39.429
0.265,0.465,0.623,-37.537,33.63,-30.945
0.292,0.506,0.613,-40.222,21.79,-13
0.317,0.552,0.602,-42.542,7.69,8.972
0.346,0.61,0.621,-46.692,-4.578,29.297
0.362,0.659,0.656,-52.979,-11.353,42.297
0.373,0.704,0.695,-56.824,-11.536,45.471
0.392,0.744,0.731,-58.228,-5.371,38.513
0.403,0.77,0.754,-56.946,4.639,25.024
0.412,0.773,0.733,-52.124,15.564,8.423
0.416,0.75,0.674,-46.509,24.353,-7.874
0.413,0.708,0.631,-43.64,29.907,-19.47
0.42,0.665,0.611,-46.326,33.386,-23.315
0.418,0.625,0.596,-50.293,33.508,-18.616
0.418,0.606,0.558,-52.612,30.762,-9.338
0.417,0.596,0.554,-56.458,24.597,-4.761
0.436,0.588,0.537,-57.983,20.569,-2.441
0.424,0.59,0.54,-56.58,20.752,-3.174
0.433,0.587,0.5,-45.715,25.757,4.517
0.405,0.618,0.498,-39.246,30.334,12.573
0.381,0.646,0.499,-42.053,33.508,10.62
0.368,0.663,0.47,-40.894,36.926,0.427
0.355,0.664,0.437,-32.532,40.405,-7.568
0.352,0.68,0.399,-26.428,43.03,-12.39
0.349,0.699,0.365,-23.743,43.579,-15.137
0.346,0.71,0.346,-23.071,42.847,-15.991
0.344,0.716,0.32,-21.423,40.161,-14.893
0.332,0.736,0.302,-19.836,36.011,-10.681
0.319,0.76,0.293,-19.043,31.677,-3.845
0.327,0.786,0.303,-19.897,26.367,2.502
0.337,0.804,0.307,-22.4,19.592,7.629
0.338,0.814,0.306,-23.804,12.573,12.268
0.343,0.816,0.315,-24.536,8.728,15.137
0.348,0.825,0.336,-23.315,8.484,14.832
0.35,0.855,0.346,-20.813,10.925,11.414
0.344,0.88,0.321,-17.151,14.587,5.493
0.333,0.894,0.298,-13.855,18.433,-1.465
0.339,0.9,0.258,-12.207,21.118,-6.47
0.349,0.898,0.235,-9.949,21.24,-9.033
0.362,0.906,0.204,-9.033,19.897,-9.277
0.366,0.921,0.181,-9.521,18.188,-7.935
0.363,0.937,0.172,-11.169,17.212,-5.066
0.346,0.936,0.178,-13.855,16.663,-2.625
0.354,0.929,0.217,-17.334,16.418,-0.183
0.36,0.903,0.261,-18.433,14.038,2.258
0.363,0.878,0.283,-16.541,10.803,4.028
0.366,0.873,0.295,-13.672,9.155,4.883
0.373,0.873,0.314,-10.864,9.766,4.944
0.384,0.892,0.31,-7.996,11.963,3.113
0.388,0.899,0.298,-4.639,15.259,-0.793
0.395,0.919,0.285,-2.625,20.142,-6.409
0.392,0.935,0.253,-1.282,25.146,-12.634
0.374,0.94,0.222,-1.16,28.625,-18.311
0.36,0.917,0.214,-3.418,29.663,-22.034
0.371,0.895,0.221,-7.019,26.489,-22.095
0.392,0.888,0.219,-8.728,18.311,-17.578
0.39,0.879,0.208,-7.69,7.324,-10.132
0.407,0.867,0.209,-6.897,-2.319,-1.587
0.432,0.865,0.22,-7.324,-9.46,7.812
0.447,0.871,0.228,-6.042,-14.038,15.198
0.46,0.866,0.247,-3.906,-14.404,18.066
0.47,0.868,0.259,-0.793,-11.047,17.761
0.454,0.869,0.259,3.845,-5.859,16.296
0.442,0.877,0.243,9.033,0.488,14.16
0.43,0.893,0.241,12.756,7.568,12.024
0.417,0.914,0.248,13.672,14.832,10.62
0.391,0.934,0.229,14.465,20.935,9.521
0.36,0.958,0.176,14.648,26.367,7.141
0.322,1.021,0.047,16.968,30.457,2.625
0.285,1.149,0.051,34.424,35.278,-2.625
0.298,1.262,0.048,56.58,41.87,-12.207
0.369,1.344,0.051,54.871,37.415,-32.227
0.425,1.26,-0.032,27.466,17.761,-48.767
0.475,1.154,-0.083,-6.714,-7.69,-42.969
0.48,1.024,-0.088,-32.959,-27.1,-16.235
0.467,0.934,-0.058,-49.194,-33.264,13.916
0.456,0.858,0.014,-59.57,-28.931,32.654
0.443,0.763,0.07,-57.556,-19.897,37.72
0.419,0.698,0.076,-44.983,-9.888,32.104
0.374,0.655,0.092,-31.433,1.099,19.653
0.34,0.614,0.112,-18.799,12.939,4.211
0.334,0.598,0.142,-7.568,22.4,-9.033
0.321,0.606,0.172,2.991,26.123,-16.846
0.304,0.641,0.189,12.207,24.536,-17.395
0.308,0.687,0.221,14.954,19.043,-12.756
0.318,0.729,0.256,12.39,9.521,-5.92
0.329,0.764,0.292,8.423,-2.38,1.038
0.352,0.777,0.311,3.784,-14.099,6.592
0.377,0.79,0.33,-2.136,-22.339,8.789
0.405,0.779,0.352,-7.812,-25.513,7.69
-0.636,-1.715,1.593,100.891,-1.404,-22.461
-0.405,-1.733,2.065,108.521,-33.508,-35.828
-0.088,-1.565,2.598,108.521,-64.453,-48.584
0.277,-1.235,3.097,110.046,-96.619,-60.852
0.626,-0.767,3.341,131.409,-138.611,-81.543
0.937,-0.264,3.219,165.161,-186.584,-104.98
1.22,0.196,2.847,182.739,-215.576,-111.877
1.482,0.602,2.431,170.471,-211.121,-91.125
1.673,0.875,2.034,137.817,-180.542,-51.392
1.752,0.97,1.739,86.914,-130.432,-12.329
1.672,0.878,1.562,25.574,-66.528,13.855
1.434,0.669,1.469,-31.738,2.869,23.804
1.078,0.414,1.375,-70.19,68.42,20.569
0.675,0.206,1.273,-84.656,120.544,11.597
0.282,0.053,1.154,-82.336,151.184,3.784
-0.11,-0.007,1.054,-71.106,159.241,4.272
-0.365,0.074,0.969,-52.917,147.644,14.465
-0.435,0.195,0.88,-38.025,117.004,28.625
-0.384,0.255,0.83,-38.696,75.989,42.725
-0.252,0.26,0.844,-53.894,38.147,58.105
-0.097,0.223,0.858,-70.068,14.038,73.12
0.03,0.177,0.863,-79.041,4.028,80.505
0.12,0.153,0.856,-82.031,4.028,76.111
0.176,0.124,0.836,-79.529,8.118,60.669
0.214,0.117,0.834,-70.007,11.475,39.795
0.236,0.128,0.793,-53.528,10.864,21.79
0.248,0.18,0.745,-36.011,8.667,10.986
0.266,0.26,0.749,-26.001,6.592,7.751
0.289,0.353,0.784,-24.719,4.333,9.827
0.31,0.46,0.821,-28.32,2.747,14.282
0.325,0.547,0.839,-31.921,2.686,17.822
0.342,0.627,0.851,-35.828,3.845,19.958
0.356,0.685,0.811,-39.673,5.737,20.508
0.365,0.704,0.758,-43.213,7.202,18.555
0.381,0.702,0.734,-48.34,9.338,15.137
0.39,0.681,0.725,-53.04,11.292,11.047
0.41,0.664,0.699,-53.772,11.902,6.409
0.421,0.646,0.667,-49.5,12.756,3.662
0.409,0.649,0.689,-45.715,14.771,1.587
0.415,0.648,0.65,-39.246,18.25,4.883
0.408,0.681,0.629,-34.363,22.278,10.071
